dataset,sample,timepoint,hierarchy_bin,has_graph,n_cells,n_evaluable,n_malignant,frac_malignant,n_vg_eval,n_vg_mal,frac_malignant_vg,mean_cnv_burden,mean_stemness,mean_stemness_normal,mean_stemness_malignant,mean_cytotrace,mean_cytotrace_normal,mean_cytotrace_malignant,stemness_sig,stemness_available,vg_available,cytotrace_available,burden_available,n_vg_scored,n_vg_pos
GSE227903,5750_Dg,Diagnosis,LMPP_GMP,TRUE,2640,2640,25,0.00946969696969697,,,,0.000966899225058668,0.0186773364070372,0.0189720042397492,-0.0121449188946329,0.4646990334186,0.465350437501974,0.396562166297679,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_Dg,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_Dg,Diagnosis,Mono_DC,TRUE,402,402,18,0.0447761194029851,,,,0.0012561331549894,0.0104501503757654,0.0101694332027599,0.0164387833998832,0.276637733557131,0.280296356160213,0.198587118024734,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_Dg,Diagnosis,T_NK,TRUE,61,61,16,0.262295081967213,,,,0.00182527815240852,0.0198612128033162,0.0197702685948741,0.0201169933895596,0.191414370248374,0.228204355766832,0.0879425359777117,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_MRD,Post_treatment_unspecified,B_Plasma,TRUE,23,23,4,0.173913043478261,,,,0.000990892159028252,0.0576536239766157,0.0601340101858725,0.045871789482646,0.396940688932451,0.406170386874861,0.353099623706003,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_MRD,Post_treatment_unspecified,Erythroid,TRUE,14,14,0,0,,,,0.000279756296037586,0.0400063808867269,0.0400063808867269,,0.445793343196775,0.445793343196775,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_MRD,Post_treatment_unspecified,HSC_MPP,TRUE,37,37,0,0,37,25,0.675675675675676,0.000288818065046417,0.0971127150304283,0.0971127150304283,,0.604589383794914,0.604589383794914,,LSC17,TRUE,TRUE,TRUE,TRUE,37,37
GSE227903,5750_MRD,Post_treatment_unspecified,LMPP_GMP,TRUE,234,234,13,0.0555555555555556,,,,0.000424869633373518,0.0196472425471383,0.0201740368970471,0.0106917385986897,0.499706507582767,0.504174134668784,0.423756847120481,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_MRD,Post_treatment_unspecified,Megakaryocyte,TRUE,20,20,19,0.95,,,,0.0026365185477881,0.00889993989323686,0,0.00936835778235459,0.179721776447862,0.1111152392762,0.183332646825318,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_MRD,Post_treatment_unspecified,Mono_DC,TRUE,1593,1593,142,0.0891399874450722,,,,0.000920375325361983,0.0173567177830173,0.0182421455544554,0.00830914245656258,0.212553776282167,0.21640259329251,0.1732253714793,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_MRD,Post_treatment_unspecified,T_NK,TRUE,119,119,1,0.00840336134453782,,,,0.00076552629293634,0.0057388127634712,0.0057874467699413,0,0.0929869095758638,0.092920779065707,0.100790309774369,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_R,Relapse,B_Plasma,TRUE,377,377,2,0.00530503978779841,,,,0.00110746999560225,0.0207893125718004,0.0210566994185036,-0.0293457211850425,0.129670976785521,0.129531213647042,0.155876565250372,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_R,Relapse,Erythroid,TRUE,213,213,1,0.00469483568075117,,,,0.00049428919291966,0.0164965742426106,0.0164537671489,0.0255716781092512,0.397172725014309,0.397154894883847,0.400952712672407,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_R,Relapse,HSC_MPP,TRUE,204,204,1,0.00490196078431373,204,109,0.534313725490196,0.000293980979449956,0.0469516511741467,0.0469282835037367,0.0516952882673762,0.474720666934135,0.475366403308646,0.343636182908373,LSC17,TRUE,TRUE,TRUE,TRUE,204,204
GSE227903,5750_R,Relapse,LMPP_GMP,TRUE,2317,2317,6,0.00258955545964609,,,,0.000257546688797404,0.0266121707011923,0.0266044060985731,0.0296028368100093,0.4185177105314,0.41897376469819,0.242860847289187,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_R,Relapse,Megakaryocyte,TRUE,5,5,0,0,,,,0.00086876604204835,0.0465085334350472,0.0465085334350472,,0.382940444624903,0.382940444624903,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_R,Relapse,Mono_DC,TRUE,469,469,28,0.0597014925373134,,,,0.000853976698939562,0.0164026512566897,0.0170620181532405,0.00601762263601577,0.297891286093938,0.304387237239362,0.195580055553504,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,5750_R,Relapse,T_NK,TRUE,1059,1059,33,0.0311614730878187,,,,0.00113245363814828,0.00948824084474941,0.00878425651237113,0.0313757537241469,0.0570146169606025,0.0566258493620255,0.069101755025449,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_Dg,Diagnosis,B_Plasma,TRUE,2,2,0,0,,,,0.000978747504204112,0.121751706828534,0.121751706828534,,0.474856608349412,0.474856608349412,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_Dg,Diagnosis,Erythroid,TRUE,1,1,1,1,,,,0.00017210536002191,0.0234248017630998,,0.0234248017630998,0.530381468174785,,0.530381468174785,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_Dg,Diagnosis,HSC_MPP,TRUE,60,60,30,0.5,60,54,0.9,0.00018124046335834,0.0705892077998967,0.0840133652011276,0.0571650503986658,0.54826117844645,0.539219299239778,0.557303057653122,LSC17,TRUE,TRUE,TRUE,TRUE,60,60
GSE227903,6323_Dg,Diagnosis,LMPP_GMP,TRUE,219,219,121,0.552511415525114,,,,0.000192798092349254,0.0281768332831495,0.0419913481874162,0.0169882179061401,0.529881097905134,0.539304082406909,0.522249259217746,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_Dg,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_Dg,Diagnosis,Mono_DC,TRUE,241,241,115,0.477178423236515,,,,0.000449991576336769,-0.00153538198972559,0.00568693850196376,-0.00944853313714174,0.282621505141343,0.276053101674598,0.289818190678821,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_Dg,Diagnosis,T_NK,TRUE,15,15,1,0.0666666666666667,,,,0.000972443141871675,0.0428656108880986,0.0471413603782014,-0.0169948819733412,0.105534889786968,0.0992023714939777,0.194190145888835,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_MRD,Post_treatment_unspecified,B_Plasma,TRUE,217,217,46,0.211981566820277,,,,0.00100742416867682,0.00955731538689099,0.0112919893251675,0.00310885357286307,0.114199312876594,0.106135503802268,0.144175646609415,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_MRD,Post_treatment_unspecified,Erythroid,TRUE,23,23,3,0.130434782608696,,,,0.000930734086636421,-0.00735185853502066,-0.00817909784358778,-0.00183692981123987,0.196217364748453,0.205814809126032,0.13223440223126,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_MRD,Post_treatment_unspecified,HSC_MPP,TRUE,23,23,3,0.130434782608696,23,1,0.0434782608695652,0.000708980408350563,0.116290290155796,0.130362565204746,0.0224751231628005,0.393677644461647,0.418099496251753,0.230865299194267,LSC17,TRUE,TRUE,TRUE,TRUE,23,23
GSE227903,6323_MRD,Post_treatment_unspecified,LMPP_GMP,TRUE,219,219,18,0.0821917808219178,,,,0.000734256195155694,0.0141620691247541,0.0158642977752915,-0.00484615080624615,0.413273095866865,0.42925697998903,0.234786389836023,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_MRD,Post_treatment_unspecified,Megakaryocyte,TRUE,7,7,6,0.857142857142857,,,,0.00179890826177415,0.0111133689040567,0,0.0129655970547328,0.130335664942117,0.0397368949963195,0.145435459933084,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_MRD,Post_treatment_unspecified,Mono_DC,TRUE,8447,8447,4328,0.512371256067243,,,,0.00154181959593259,0.0158227213714242,0.021929816692168,0.0100105389254576,0.107716849591268,0.118023054910737,0.0979083330222088,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_MRD,Post_treatment_unspecified,T_NK,TRUE,756,756,64,0.0846560846560847,,,,0.000925952494538706,0.00900877442667571,0.00898411014193865,0.00927545700539514,0.0600516310158859,0.0560361073113199,0.103469481071506,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R,Relapse,B_Plasma,TRUE,4,4,0,0,,,,0.000715805181034413,0.0294421212870419,0.0294421212870419,,0.163808724804034,0.163808724804034,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R,Relapse,Erythroid,TRUE,35,35,1,0.0285714285714286,,,,0.000357049087383728,0.0272226873340959,0.0283410572492507,-0.0108018897811668,0.432375242196764,0.431455693317098,0.463639904105397,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R,Relapse,HSC_MPP,TRUE,93,93,2,0.021505376344086,93,57,0.612903225806452,0.000260227731984472,0.107303799232808,0.107869864486527,0.0815478301886084,0.565356139694987,0.568126462998294,0.439306429394514,LSC17,TRUE,TRUE,TRUE,TRUE,93,93
GSE227903,6323_R,Relapse,LMPP_GMP,TRUE,376,376,20,0.0531914893617021,,,,0.000325424995580478,0.0715351827331557,0.0709144745797012,0.0825837878646454,0.523070195062243,0.523597359193991,0.513686673517121,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R,Relapse,Megakaryocyte,TRUE,1,1,0,0,,,,0.000384813902874359,0.163849056712999,0.163849056712999,,0.41370161616383,0.41370161616383,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R,Relapse,Mono_DC,TRUE,224,224,4,0.0178571428571429,,,,0.000599866182976851,0.0107644556710091,0.0109098521620998,0.00276764866102438,0.342872597662944,0.345211725752074,0.214220552760798,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R,Relapse,T_NK,TRUE,89,89,2,0.0224719101123596,,,,0.00110204840314495,0.0253769781494455,0.0265234146983784,-0.0244930117291358,0.0512986132281638,0.0512090425658573,0.0551949370384951,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R2,Relapse2,B_Plasma,TRUE,19,19,0,0,,,,0.000994823981951885,0.0109310401596483,0.0109310401596483,,0.174075300901696,0.174075300901696,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R2,Relapse2,Erythroid,TRUE,273,273,0,0,,,,0.000223182385634147,0.018990800546631,0.018990800546631,,0.37016965701798,0.37016965701798,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R2,Relapse2,HSC_MPP,TRUE,566,566,0,0,566,156,0.275618374558304,0.000357427215775742,0.112628261610528,0.112628261610528,,0.523740679158977,0.523740679158977,,LSC17,TRUE,TRUE,TRUE,TRUE,566,566
GSE227903,6323_R2,Relapse2,LMPP_GMP,TRUE,889,889,29,0.0326209223847019,,,,0.000371932647320477,0.0576270246793502,0.0596118738888482,-0.00123402084369381,0.491541296031489,0.498332466077433,0.290147977427625,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R2,Relapse2,Megakaryocyte,TRUE,7,7,0,0,,,,0.000174875240985494,0.0717136421278754,0.0717136421278754,,0.394242659171058,0.394242659171058,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R2,Relapse2,Mono_DC,TRUE,173,173,7,0.0404624277456647,,,,0.000673112765367172,0.0299504625759636,0.0295909899685149,0.0384750986954607,0.266617490147753,0.267362513910667,0.24894978377008,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE227903,6323_R2,Relapse2,T_NK,TRUE,1264,1264,17,0.0134493670886076,,,,0.00107068594934928,0.0151530741254102,0.014704744441174,0.0480393750808562,0.0758319734827481,0.0757550310803082,0.0814759250028981,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT10A,Diagnosis,B_Plasma,TRUE,9,2,2,1,,,,0.00164030125193505,0.0997063913555078,,0.0444307229275232,0.539511273526587,,0.585737602039055,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT10A,Diagnosis,Erythroid,TRUE,46,7,7,1,,,,0.00167228156118839,0.0460500306959591,,0.049825667289976,0.492190897237839,,0.457257587435105,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT10A,Diagnosis,HSC_MPP,TRUE,541,96,95,0.989583333333333,541,374,0.691312384473198,0.00170034194819717,0.118273623939299,0.311114894900229,0.11374157557284,0.575877312074641,0.517438740510828,0.573861202710514,LSC17,TRUE,TRUE,TRUE,TRUE,541,541
GSE239721,PT10A,Diagnosis,LMPP_GMP,TRUE,420,56,55,0.982142857142857,,,,0.0016885656118958,0.0745513632710868,0.197212512300282,0.0527677905772883,0.559023401974177,0.359236173582509,0.512053357130409,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT10A,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT10A,Diagnosis,Mono_DC,TRUE,10,3,3,1,,,,0.00180870732125733,0.0834316604433788,,0.140782177272325,0.548173131705699,,0.534139650634988,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT10A,Diagnosis,T_NK,TRUE,28,1,1,1,,,,0.00155188995545018,0.119460587245663,,-0.0437449198616742,0.509778782451195,,0.392364846396491,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT15A,Diagnosis,B_Plasma,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT15A,Diagnosis,Erythroid,TRUE,427,0,0,,,,,0.000810660368042094,0.0192671659633054,,,0.477191078559215,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT15A,Diagnosis,HSC_MPP,TRUE,2345,5,2,0.4,2345,338,0.144136460554371,0.000758525672453003,0.0710461865044741,0.00570044975289017,0.129147482699624,0.571726451800144,0.538743142601417,0.551351598080956,LSC17,TRUE,TRUE,TRUE,TRUE,2345,2345
GSE239721,PT15A,Diagnosis,LMPP_GMP,TRUE,422,0,0,,,,,0.000556211479254094,0.0423685691579164,,,0.566171796335039,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT15A,Diagnosis,Megakaryocyte,TRUE,1,0,0,,,,,0.000723882948976352,0.153287711741581,,,0.58231291465689,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT15A,Diagnosis,Mono_DC,TRUE,15,0,0,,,,,0.000991505222842298,0.0848252590608017,,,0.600249149474724,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT15A,Diagnosis,T_NK,TRUE,78,2,2,1,,,,0.00109785896356619,0.0739458789101352,,0.061573628055885,0.557023100673415,,0.543944556278375,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT16A,Diagnosis,B_Plasma,TRUE,10,9,6,0.666666666666667,,,,0.00478390530162613,0.239854417408065,0.052589305031429,0.318426602378421,0.459020145583403,0.273806934635845,0.530263163942618,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT16A,Diagnosis,Erythroid,TRUE,112,44,37,0.840909090909091,,,,0.00189743787385911,0.136701849588963,0.191148273042073,0.123342814877908,0.418261614996378,0.413288064052893,0.426560591437735,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT16A,Diagnosis,HSC_MPP,TRUE,828,473,451,0.953488372093023,828,524,0.632850241545894,0.00208868423334022,0.289039611714368,0.261432416601341,0.304614072142122,0.559367326526545,0.490890351882612,0.567822841428412,LSC17,TRUE,TRUE,TRUE,TRUE,828,828
GSE239721,PT16A,Diagnosis,LMPP_GMP,TRUE,164,58,53,0.913793103448276,,,,0.00187048972925864,0.191770306952911,0.055876647692537,0.210159398878266,0.500692418254844,0.413870638769728,0.515925571021504,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT16A,Diagnosis,Megakaryocyte,TRUE,2,0,0,,,,,0.00147354514103436,0.258801664363327,,,0.486671034093013,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT16A,Diagnosis,Mono_DC,TRUE,9,6,6,1,,,,0.00359762661627256,0.183181815242477,,0.217128450566732,0.487045561646465,,0.521153451350248,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT16A,Diagnosis,T_NK,TRUE,31,20,20,1,,,,0.0022302316086069,0.335333270579053,,0.341291206919799,0.506855277927278,,0.515559717345118,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT17A,Diagnosis,B_Plasma,TRUE,4,1,0,0,,,,0.000428804531268214,0.0225968284971477,0,,0.511007555256055,0.336493562012759,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT17A,Diagnosis,Erythroid,TRUE,36,5,0,0,,,,0.000909512857337896,0.0496029653583204,0.06706748699443,,0.468214691609114,0.452834406923261,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT17A,Diagnosis,HSC_MPP,TRUE,352,25,6,0.24,352,146,0.414772727272727,0.000836970939722469,0.148798489724848,0.137452349833082,0.0858233997655125,0.561590183903914,0.486638346020642,0.546234041092474,LSC17,TRUE,TRUE,TRUE,TRUE,352,352
GSE239721,PT17A,Diagnosis,LMPP_GMP,TRUE,1544,176,3,0.0170454545454545,,,,0.000660370683429153,0.104395725640092,0.071808436420052,0.0304167349575291,0.536573387873446,0.43361491987764,0.474654599679624,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT17A,Diagnosis,Megakaryocyte,TRUE,2,1,0,0,,,,0.00250521539962946,0.103741767850914,-0.00223076294612894,,0.526280718161698,0.456155565733726,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT17A,Diagnosis,Mono_DC,TRUE,90,51,2,0.0392156862745098,,,,0.00110542921021571,0.0959668506444341,0.101638176306264,-0.00121729609186822,0.320720126313447,0.277680484295216,0.231837514296768,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT17A,Diagnosis,T_NK,TRUE,13,0,0,,,,,0.000924630701472176,0.182146620604092,,,0.511078057592455,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT21A,Diagnosis,B_Plasma,TRUE,2,0,0,,,,,0.000411468941942689,-0.0418814192869428,,,0.475476335201594,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT21A,Diagnosis,Erythroid,TRUE,61,16,1,0.0625,,,,0.000987040081303561,-0.017603463796047,-0.0218759663367285,-0.0560970039809542,0.471754297141776,0.43985998803985,0.404870153167821,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT21A,Diagnosis,HSC_MPP,TRUE,487,34,0,0,487,269,0.552361396303902,0.000742731363239141,0.0817411070871529,0.0872128013464643,,0.553172005874948,0.516914442115258,,LSC17,TRUE,TRUE,TRUE,TRUE,487,487
GSE239721,PT21A,Diagnosis,LMPP_GMP,TRUE,1831,105,1,0.00952380952380953,,,,0.000484190920947335,0.0636586041337224,0.0501339711459273,0.0775738153681292,0.537226422791568,0.444236876796825,0.17537216062888,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT21A,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT21A,Diagnosis,Mono_DC,TRUE,483,303,0,0,,,,0.000631422389542032,0.0142542258229402,0.0127199801890921,,0.214475630017291,0.151479032765707,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT21A,Diagnosis,T_NK,TRUE,62,6,0,0,,,,0.000882591989549369,0.0702038345804658,0.0888683899039018,,0.455804823180579,0.356354428738519,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT22A,Diagnosis,B_Plasma,TRUE,13,11,0,0,,,,0.00159143317527801,0.177365555358041,0.197076532074477,,0.465733240913319,0.461225026071142,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT22A,Diagnosis,Erythroid,TRUE,117,116,0,0,,,,0.000863933051351217,0.0672376483303872,0.0674839162301097,,0.475175171050615,0.475010117673095,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT22A,Diagnosis,HSC_MPP,TRUE,541,539,0,0,541,378,0.698706099815157,0.000718008334756419,0.162298384607545,0.162423291859668,,0.573252887326747,0.573286148957304,,LSC17,TRUE,TRUE,TRUE,TRUE,541,541
GSE239721,PT22A,Diagnosis,LMPP_GMP,TRUE,652,646,0,0,,,,0.000848124340199,0.12390351610224,0.123929670547414,,0.482064683721636,0.482932574933533,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT22A,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT22A,Diagnosis,Mono_DC,TRUE,29,27,0,0,,,,0.00106849802822005,0.0660566469630172,0.0718445069949241,,0.338643439704929,0.344024263363402,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT22A,Diagnosis,T_NK,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT23A,Diagnosis,B_Plasma,TRUE,4,4,0,0,,,,0.000978024303434423,0.055459034046953,0.055459034046953,,0.369995219012925,0.369995219012925,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT23A,Diagnosis,Erythroid,TRUE,113,98,1,0.0102040816326531,,,,0.000839912660266853,-0.0107296148233509,-0.0110718440491334,-0.0288963935762655,0.426002811359784,0.426813539934186,0.33773253959375,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT23A,Diagnosis,HSC_MPP,TRUE,160,151,3,0.0198675496688742,160,43,0.26875,0.000823067914833554,0.0364040325156356,0.0376610484077837,-0.013524065297896,0.452735044769431,0.453518063064258,0.495569689359208,LSC17,TRUE,TRUE,TRUE,TRUE,160,160
GSE239721,PT23A,Diagnosis,LMPP_GMP,TRUE,2904,2759,4,0.00144980065241029,,,,0.000618895390006176,0.00189945687779239,0.00247090009444451,-0.0435491515439118,0.426849740230429,0.428356465525433,0.4829611025717,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT23A,Diagnosis,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT23A,Diagnosis,Mono_DC,TRUE,273,255,1,0.00392156862745098,,,,0.000866780170526248,0.02449064142679,0.0247465229465664,0.2023412517815,0.377399937928036,0.380334425714734,0.21605440259548,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT23A,Diagnosis,T_NK,TRUE,16,15,0,0,,,,0.00108001254078415,0.0283882450820859,0.0321040052867311,,0.364893873724072,0.362768237236505,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT26A,Diagnosis,B_Plasma,TRUE,6,0,0,,,,,0.000458260351018845,0.105628198651789,,,0.551484331838924,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT26A,Diagnosis,Erythroid,TRUE,24,0,0,,,,,0.000315910403271909,0.0767020517236886,,,0.467270455271034,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT26A,Diagnosis,HSC_MPP,TRUE,721,4,0,0,721,245,0.339805825242718,0.000371177656056281,0.213493441905277,0.199843981284815,,0.591710633985597,0.592723572716528,,LSC17,TRUE,TRUE,TRUE,TRUE,721,721
GSE239721,PT26A,Diagnosis,LMPP_GMP,TRUE,225,0,0,,,,,0.000274191678633139,0.14084071881347,,,0.539750775660487,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT26A,Diagnosis,Megakaryocyte,TRUE,7,0,0,,,,,0.000353909806087169,0.106402832237017,,,0.398626975550751,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT26A,Diagnosis,Mono_DC,TRUE,43,1,0,0,,,,0.000589616976167235,0.0540797842836856,0.070401417356215,,0.293641524846949,0.0444246751552162,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT26A,Diagnosis,T_NK,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT27A,Diagnosis,B_Plasma,TRUE,3,0,0,,,,,0.00104782492733662,0.0856796187956161,,,0.431328464236167,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT27A,Diagnosis,Erythroid,TRUE,281,7,6,0.857142857142857,,,,0.00139472710561807,0.0576865538969363,0.101487761316458,0.0715100105941429,0.389062647832988,0.38838220330874,0.309274258557077,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT27A,Diagnosis,HSC_MPP,TRUE,2495,74,73,0.986486486486486,2495,1533,0.614428857715431,0.0014242054800299,0.11344867408226,0.0994871879002947,0.111081864054285,0.532886567304478,0.507632285816574,0.522744869390539,LSC17,TRUE,TRUE,TRUE,TRUE,2495,2495
GSE239721,PT27A,Diagnosis,LMPP_GMP,TRUE,1385,29,28,0.96551724137931,,,,0.00128997465932955,0.0521041181285309,0,0.0633627931912078,0.469922050908424,0.139715001148989,0.375103528752405,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT27A,Diagnosis,Megakaryocyte,TRUE,2,2,2,1,,,,0.00312869533296696,0.101861726376727,,0.101861726376727,0.283556090992233,,0.283556090992233,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT27A,Diagnosis,Mono_DC,TRUE,108,5,5,1,,,,0.00165670652214408,0.111395940356021,,0.14640780519859,0.489101988916014,,0.538077542744219,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT27A,Diagnosis,T_NK,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT28A,Diagnosis,B_Plasma,TRUE,12,3,0,0,,,,0.000917854221335991,0.137289927989415,0.0836550550240971,,0.544095002105016,0.529825623676532,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT28A,Diagnosis,Erythroid,TRUE,237,113,0,0,,,,0.00113134540540514,0.043279567264927,0.0400054053727908,,0.398302141635699,0.40240150477465,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE239721,PT28A,Diagnosis,HSC_MPP,TRUE,1382,469,1,0.00213219616204691,1382,1207,0.873371924746744,0.00092841540118487,0.0949153513567597,0.106910956172983,-0.00924122482687274,0.519019145653261,0.535262628396193,0.507575338909348,LSC17,TRUE,TRUE,TRUE,TRUE,1382,1382
GSE239721,PT28A,Diagnosis,LMPP_GMP,TRUE,4490,694,1,0.00144092219020173,,,,0.000903316585207654,0.100987979069596,0.078565529567004,-0.0410572414735508,0.509163905921279,0.472697713039757,0.360998027470438,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
