group,n_cells,HALLMARK_TGF_BETA_SIGNALING_UCell,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS_UCell,KEGG_TGF_BETA_SIGNALING_PATHWAY_UCell,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION_UCell,KEGG_ECM_RECEPTOR_INTERACTION_UCell,REACTOME_COLLAGEN_FORMATION_UCell,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_UCell,HALLMARK_HYPOXIA_UCell,HALLMARK_INFLAMMATORY_RESPONSE_UCell,HALLMARK_TNFA_SIGNALING_VIA_NFKB_UCell,HALLMARK_IL6_JAK_STAT3_SIGNALING_UCell,HALLMARK_ANGIOGENESIS_UCell,HALLMARK_COAGULATION_UCell,HALLMARK_P53_PATHWAY_UCell,dataset,sample,unit,timepoint,uid_patient,study
B_Plasma,1090,0.0603048873705094,0.06044347346608,0.0257775247485376,0.0276326491259784,0.018069318022581,0.0256939429076833,0.0422073446938782,0.0755095528874991,0.0407384862221435,0.100640359761514,0.0582449667015469,0.0239368022807972,0.0222641127736431,0.0749182850362678,Chen2023,AML304_Niche_Immune,bin,Diagnosis,Chen2023:AML304,Chen 2023 Blood Cancer Discovery
Mono_DC,236,0.0740666135906561,0.0759737904238427,0.0329381081720709,0.0368306686917997,0.0180909672355147,0.0229320137064076,0.049989751182323,0.093608567829915,0.044893787732907,0.102556936193919,0.0577699304275502,0.0594977335029075,0.0357613819231534,0.0874648784977686,Chen2023,AML304_Niche_Immune,bin,Diagnosis,Chen2023:AML304,Chen 2023 Blood Cancer Discovery
HSC_MPP,111,0.123592636212897,0.0704339521326377,0.0436016573659378,0.040249573731109,0.0362480343612419,0.0287214681164492,0.0606970314365813,0.0966257254038605,0.048164434530994,0.139257762585737,0.0568945105583037,0.0879357251277603,0.0451536593505805,0.0869992500539124,Chen2023,AML304_Niche_Immune,bin,Diagnosis,Chen2023:AML304,Chen 2023 Blood Cancer Discovery
unassigned,228,0.0951575119336416,0.0677288500382003,0.0395094171893381,0.0361678455186543,0.0314429942781482,0.0261005369502592,0.0596290968579004,0.0940560930282119,0.0487794121334061,0.135212724782661,0.0609525062933638,0.0673872744353854,0.0370309086674002,0.0836217822154529,Chen2023,AML304_Niche_Immune,bin,Diagnosis,Chen2023:AML304,Chen 2023 Blood Cancer Discovery
Erythroid,35,0.0698486359267344,0.0751544666032605,0.0310396857710823,0.0214310475539039,0.0113668451943385,0.0125585075327255,0.0336651865462155,0.0811584749655489,0.0446517123462461,0.0965464706783035,0.0501435653837132,0.031502016939074,0.0294417029763443,0.0794309702444751,Chen2023,AML304_Niche_Immune,bin,Diagnosis,Chen2023:AML304,Chen 2023 Blood Cancer Discovery
LMPP_GMP,57,0.057541057573822,0.069425064023542,0.0327309183792235,0.0292437661336271,0.0172240922489185,0.0185769511437583,0.0412663670609178,0.0800885968046232,0.0452834032204484,0.0876889302570467,0.0477984029481307,0.0373723946871717,0.0318027502434388,0.0745372720833882,Chen2023,AML304_Niche_Immune,bin,Diagnosis,Chen2023:AML304,Chen 2023 Blood Cancer Discovery
Megakaryocyte,30,0.0555654069462785,0.0562432062937624,0.0344773629040628,0.02923288640102,0.027986332325955,0.0142254561195778,0.0461283196379659,0.0413432178158866,0.0233040967012028,0.0437090032154341,0.0460996379099827,0.065466994162573,0.0542765696261738,0.0550554364654043,Chen2023,AML304_Niche_Immune,bin,Diagnosis,Chen2023:AML304,Chen 2023 Blood Cancer Discovery
T_NK,130,0.0637605386501821,0.0688298220148574,0.0342833955736023,0.0223338106362123,0.0143241349845123,0.0116094172814695,0.0305683073625196,0.0721089674883887,0.0413925990051392,0.0908298568169951,0.0451569043246762,0.0326346882202434,0.0159583364019332,0.0800185093577377,Chen2023,AML320_CD34,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
LMPP_GMP,2657,0.0453791878222204,0.0640805901380158,0.0277282872973386,0.0236128316707675,0.010217270698662,0.014791376560589,0.0227305513838145,0.0565240926278446,0.0273546415509706,0.0480423717110647,0.0274608715641187,0.0187017762484969,0.0220818580128981,0.0640556254095265,Chen2023,AML320_CD34,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
unassigned,279,0.0429949760386501,0.0580241051228363,0.0254138943821663,0.0198450417167763,0.0100217752987077,0.012651312567775,0.0205809422463988,0.048648262756412,0.0240289734813125,0.043775529150836,0.0248391493872584,0.0189925717326383,0.0176333595275177,0.0592171359202787,Chen2023,AML320_CD34,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
B_Plasma,21,0.0545461622994164,0.0678837027963129,0.0263227925072583,0.0186400166891955,0.0115156182541627,0.0133719291161711,0.0243907688119907,0.0587937018322871,0.0357120740400483,0.0829739362697562,0.0489968091569077,0.0129181420946524,0.0125657656849244,0.0689066673471818,Chen2023,AML320_CD34,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
HSC_MPP,74,0.0559243453980296,0.0708733236539101,0.0319773645223314,0.0217870306564617,0.0151785576313878,0.0132226588912735,0.0276217616330157,0.0588549481957842,0.0304638480924655,0.0580365574577793,0.0288264178350385,0.0198022862552056,0.0233112198258164,0.0667289475971148,Chen2023,AML320_CD34,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
Stromal,2,0.0743507514305477,0.0703736775526463,0.0546467718886468,0.0597199053555102,0.0480213183043372,0.0538520300981628,0.0981877456234371,0.0743747767059665,0.036490710968203,0.117584851732762,0.0546490147783252,0.0890660741740729,0.0544516714030262,0.0665085744908896,Chen2023,AML320_CD34,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
Erythroid,32,0.056679164308621,0.0729830078920069,0.0325279770315905,0.0221801938723044,0.0116377726047537,0.0147803989534395,0.0226657399964273,0.0596895096463023,0.0277988790639514,0.0513285994998214,0.0314830082812303,0.0216219953500581,0.0227363462405463,0.0696326254912469,Chen2023,AML320_CD34,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
Mono_DC,24,0.0554140728164497,0.0566575038263613,0.0248247298264662,0.0256210559948878,0.00733531405701217,0.0145318487962008,0.0315599321186138,0.0587224604025247,0.0355228057639633,0.0676835476956055,0.0354547571681192,0.038996778165273,0.0272592899344339,0.0621486840538288,Chen2023,AML320_CD34,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
Megakaryocyte,3,0.0509358821186778,0.0604127363480245,0.0361663965596617,0.0351279647169313,0.0417422200441069,0.0195357956788002,0.0346159342622365,0.0461283791830416,0.0169947600333452,0.028399428367274,0.0276198896888552,0.0598492518843514,0.0471094698485547,0.0646457068000476,Chen2023,AML320_CD34,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
Stromal,1642,0.148001545300173,0.112834831479263,0.0783307121626937,0.0967558401966095,0.0962803125064979,0.107437690981098,0.185915148702404,0.126906792881919,0.0648132337153647,0.203128556657828,0.0919975071182336,0.157936589662909,0.100309636184517,0.0976868837791816,Chen2023,AML320_NICHE_IMMUNE,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
B_Plasma,2752,0.0631929272522808,0.0689435899304409,0.0269031476664073,0.0262202555637671,0.0162170385925323,0.0236860950334123,0.0344032019066195,0.0740609388890967,0.0396438356306654,0.0944060781155231,0.0505813669496352,0.026705794675023,0.0215677937623777,0.0753055674991899,Chen2023,AML320_NICHE_IMMUNE,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
T_NK,1766,0.060311593879343,0.0690964547901043,0.031243042445498,0.0220035032945483,0.0150027648868436,0.0117142431620832,0.0293065564590492,0.0674074596695067,0.0401754934317668,0.079760044134837,0.0441456594150438,0.0310711061610031,0.0159166604149509,0.0788015639787224,Chen2023,AML320_NICHE_IMMUNE,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
Erythroid,134,0.0638876453424258,0.0781864710301395,0.0348226832212611,0.0207770032182585,0.00869089373031924,0.0131917187296017,0.0221371305316931,0.0607317778737609,0.0274602603275157,0.0617639295483995,0.0292533048097896,0.0157407780537072,0.022371048273669,0.0673545455999744,Chen2023,AML320_NICHE_IMMUNE,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
unassigned,394,0.0806915880571651,0.070359712879204,0.0403801394576427,0.0391505635892563,0.034408826176856,0.0358103786273496,0.0616808622731469,0.0696769196032666,0.0398726339900218,0.105708338547306,0.0533836359174404,0.0566071604307992,0.0378635617830003,0.0710577291019454,Chen2023,AML320_NICHE_IMMUNE,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
LMPP_GMP,292,0.0477226231976564,0.0658573550591225,0.0278827611654406,0.0250077629044682,0.00999391321179897,0.0147143201725815,0.0252159528598765,0.059885630631292,0.0295586364014546,0.0538067778609778,0.0272437249217481,0.0177995634643608,0.0231916030392918,0.0638589736060335,Chen2023,AML320_NICHE_IMMUNE,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
Megakaryocyte,52,0.0743869081305414,0.0805678985658763,0.0469737473186327,0.0298426376970485,0.0335374531129248,0.0149521232367571,0.0325187910517493,0.0547957031357353,0.0288083656250859,0.0570263761783054,0.0462749493543592,0.0594153029817896,0.0488500154111904,0.0675899016132135,Chen2023,AML320_NICHE_IMMUNE,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
HSC_MPP,52,0.0860805169803472,0.0768769484644105,0.0395849799216024,0.0312280822321095,0.0255294234067819,0.0246447805660594,0.0440600351773985,0.068873395718251,0.0380701211971309,0.0899948127078353,0.0433345873291165,0.0442963212959838,0.0315638617520751,0.0760585167779702,Chen2023,AML320_NICHE_IMMUNE,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
Mono_DC,16,0.0758485034270264,0.0523138177966287,0.0370806688541342,0.0347909527033472,0.0140261271747121,0.0242640177991674,0.0452553367274027,0.0728308101107539,0.0501692568774563,0.102955073240443,0.0468458893836049,0.0406289843251959,0.0337541601446743,0.0563430019649875,Chen2023,AML320_NICHE_IMMUNE,bin,Diagnosis,Chen2023:AML320,Chen 2023 Blood Cancer Discovery
LMPP_GMP,3037,0.0419901348335214,0.0647184989121464,0.0277887739816797,0.0228464113942034,0.0129042376993744,0.0109147626417784,0.0268507521207713,0.062053713971651,0.0288627412090234,0.053387037423286,0.0341471827462143,0.022811976127875,0.0300904882282402,0.070614166379333,Chen2023,AML469_CD34,bin,Diagnosis,Chen2023:AML469,Chen 2023 Blood Cancer Discovery
HSC_MPP,117,0.0482294100290705,0.0686115180554008,0.029981229320199,0.0218835406030481,0.0163251493440173,0.0111557379805346,0.0293429277244926,0.0620195704815212,0.0254882543521343,0.0528539802066062,0.0326411020210755,0.0234090823864702,0.0310553346813092,0.0710685134800891,Chen2023,AML469_CD34,bin,Diagnosis,Chen2023:AML469,Chen 2023 Blood Cancer Discovery
Erythroid,34,0.0479058705164767,0.0652899361785343,0.0276096164042222,0.0214147254596771,0.0141771288275173,0.00995513135929288,0.0232749091061934,0.0625544312044218,0.0306461341235315,0.0600841687157178,0.036520095438706,0.0208105854559171,0.0272474018557471,0.0719967740579619,Chen2023,AML469_CD34,bin,Diagnosis,Chen2023:AML469,Chen 2023 Blood Cancer Discovery
unassigned,130,0.0464453247814878,0.0664390715452394,0.028760807606639,0.0224885000788346,0.0132786710145201,0.0109625888415851,0.0266571577761288,0.0601252919998901,0.0311774260037926,0.056385384890208,0.0377871134170869,0.0250786047866709,0.0299003201864774,0.0724346057657955,Chen2023,AML469_CD34,bin,Diagnosis,Chen2023:AML469,Chen 2023 Blood Cancer Discovery
Mono_DC,1,0.0700936930138968,0.0652020712688054,0.045445836227337,0.0375774453898036,0.0175242995997713,0.0207020358275085,0.0445712754555199,0.0717059664165773,0.0284226509467667,0.0485834226509467,0.0785453770367564,0.0271309108636142,0.0564006706887731,0.0726884601643444,Chen2023,AML469_CD34,bin,Diagnosis,Chen2023:AML469,Chen 2023 Blood Cancer Discovery
B_Plasma,5,0.0446896811922279,0.0779964895232843,0.0362081766579647,0.026830130822509,0.0208731520052275,0.0177204843206906,0.0347784923186852,0.0736634512325831,0.0460003572704537,0.0727591997141837,0.0552726727295693,0.0365020437244535,0.0253549736840772,0.0769246159342622,Chen2023,AML469_CD34,bin,Diagnosis,Chen2023:AML469,Chen 2023 Blood Cancer Discovery
T_NK,341,0.058124778832375,0.0648117537315133,0.0298158403471292,0.0190635724118723,0.0116404298775792,0.00987813127224742,0.0270775014956117,0.0606217239294721,0.0343430990749734,0.0715206520133395,0.0381771662708815,0.0288507482366148,0.013869488609095,0.0690201150599449,Chen2023,NBM1_CD34,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
Mono_DC,3920,0.0992132035798661,0.0850747306197306,0.043208631918746,0.0410201418551548,0.0216774610481291,0.0259132313977499,0.0635158666360435,0.0950286700425077,0.0786869340179799,0.142068758157068,0.0705033955605736,0.0812744177432476,0.0458029072760055,0.0935243773286376,Chen2023,NBM1_CD34,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
LMPP_GMP,1531,0.0512741003765768,0.0728417971762297,0.0324554016566244,0.0253124509875072,0.0109591383028402,0.019327279761294,0.0308193067926425,0.0679170502481876,0.0283085402573327,0.0547707005091163,0.026584981907737,0.0286357479479906,0.0199839922274053,0.0644216477425338,Chen2023,NBM1_CD34,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
HSC_MPP,929,0.0747128565420867,0.0804173401957859,0.0352879296959993,0.0214471682977498,0.0120112439638406,0.0132175902713202,0.0318134859789614,0.0684059892218927,0.0349171220999657,0.0808645118143456,0.0306384470854981,0.0296112788094993,0.0195809069247756,0.0743985338451261,Chen2023,NBM1_CD34,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
Erythroid,467,0.0618429501874385,0.0796714816380822,0.0340268496865074,0.0203909072367711,0.0113041215178503,0.0118908664741836,0.0245004295660809,0.0597364154986523,0.0279499637756831,0.0521407002959913,0.0246681374939516,0.0365653352245303,0.0182510678516845,0.0680076319701209,Chen2023,NBM1_CD34,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
unassigned,507,0.0917532957757589,0.0829733642987124,0.0388707103811869,0.0338096927392028,0.019365000424507,0.0221475486197701,0.0550293215455224,0.0904655825939527,0.0640034796873778,0.128371357620677,0.0568125097940442,0.0649441771031117,0.0351767053419655,0.0878700057008244,Chen2023,NBM1_CD34,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
B_Plasma,545,0.0720451567905657,0.073281673290022,0.0351559348845705,0.0184707853664283,0.0104950891241353,0.0131499872622803,0.0216903350147989,0.0612784152924866,0.0265972054239555,0.0637252950758954,0.0392408248189647,0.0140544286774397,0.0160009017742282,0.0655256726681548,Chen2023,NBM1_CD34,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
Megakaryocyte,124,0.0754806863383456,0.08636918899403,0.0482898144721557,0.0269231294583189,0.0247913554289087,0.0154846964863709,0.0289477664834215,0.0577198653897129,0.0217284830988026,0.046569281655891,0.0288335800971368,0.0510485050388483,0.0373691986131952,0.0675844051446945,Chen2023,NBM1_CD34,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
Megakaryocyte,3,0.0565197342220546,0.0720435614267768,0.038923350817107,0.0296776084817098,0.0321775708568161,0.0166112829914824,0.039330713350006,0.041501726807193,0.0234887459807074,0.0431374300345361,0.0416100901014695,0.0739928250896865,0.0504291428793352,0.0562897463379778,Chen2023,NBM1_Niche_Immune,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
T_NK,2639,0.0606521723435252,0.0670005213655317,0.0323626875958033,0.0206946958482549,0.0127438800317321,0.0103022059435568,0.0296336542810653,0.0673437185450713,0.0417948981941664,0.0849464046936051,0.0437416610678916,0.0281727164749963,0.0151873671577469,0.0744600355970798,Chen2023,NBM1_Niche_Immune,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
B_Plasma,1471,0.0683334763229133,0.0703306454667964,0.0272692004600188,0.0227735466769581,0.0124960069581236,0.0191616688414292,0.0313405620488429,0.0746285358784784,0.0401542237698275,0.0978829721890089,0.0501120801497041,0.0220724955927854,0.0190501047804422,0.0726069740844123,Chen2023,NBM1_Niche_Immune,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
Stromal,803,0.128171098617874,0.104303173675233,0.0768197634476458,0.0846137030016374,0.0683928010709655,0.078103087601244,0.160990526771481,0.110134654922568,0.0484014527515387,0.156189559338262,0.0895040540470393,0.141319505299459,0.0855636956093715,0.0905175638693235,Chen2023,NBM1_Niche_Immune,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
unassigned,211,0.0756161837776592,0.0688466631230397,0.04117852643446,0.0381447568214236,0.0288302668746199,0.0317549121672296,0.067365375921326,0.0733571654737897,0.0379153269024652,0.103390014036835,0.05317964536689,0.0568308062026002,0.0344485439196545,0.0686197931217818,Chen2023,NBM1_Niche_Immune,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
Erythroid,2,0.06944287241401,0.0712151852192297,0.0316164906314117,0.024628390089782,0.0142897982520624,0.0135976471486957,0.0270489460521615,0.0763067166845302,0.0316764916041443,0.0606618435155413,0.0351853606163951,0.0485759553005588,0.0284384197275707,0.0693631654162201,Chen2023,NBM1_Niche_Immune,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
Mono_DC,39,0.0807628620305473,0.0821945720833486,0.0320927857991063,0.03099521736669,0.0111231535759838,0.02575335999193,0.037094429329156,0.0635760024184462,0.0473315103379412,0.0776874524784493,0.0527500056677775,0.0503044192716822,0.0260375731706826,0.077645954141131,Chen2023,NBM1_Niche_Immune,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
LMPP_GMP,6,0.0448521243371272,0.0630171423902465,0.0242890065118408,0.027592816200928,0.00662215143347218,0.0223953757814191,0.0214314636179588,0.0478343455996189,0.0131883410741931,0.0169393831130166,0.0267271641194055,0.0224950313121086,0.0200923801177589,0.0513058235083959,Chen2023,NBM1_Niche_Immune,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
HSC_MPP,5,0.100427592278186,0.0730669398010145,0.0594615955739708,0.0488533545515671,0.0417577391162297,0.0298132233298957,0.0958167202572347,0.0630067881386209,0.0303329760628796,0.0986470167917113,0.0550579449286346,0.0978137773277834,0.0549463297012801,0.0648556627366917,Chen2023,NBM1_Niche_Immune,bin,Healthy,Chen2023:NBM1,Chen 2023 Blood Cancer Discovery
HSC_MPP,385,0.0728783019784717,0.0756251128751227,0.0328978097641427,0.0211135717260388,0.0137761413625173,0.0126350079392362,0.0326032210019349,0.0718074033861815,0.0368839242215448,0.0827078130872343,0.0358253507576168,0.0356635882960554,0.0200576849711388,0.0751314569674699,Chen2023,NBM2_CD34,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
LMPP_GMP,413,0.0548227838291433,0.0727777891004375,0.033669413730199,0.0254406794701978,0.0145043696462217,0.0180417882476369,0.0345852937792553,0.0719792869642997,0.0356961540224933,0.0648585494473554,0.0396185943693667,0.0352850159590923,0.0230562236436473,0.0693076998270742,Chen2023,NBM2_CD34,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
Mono_DC,1421,0.123411920694616,0.0866006169986834,0.0485927345731763,0.045501507345287,0.0257473040505186,0.029411340169358,0.0746080358447107,0.103555416770693,0.100876048020568,0.179270641545601,0.0937998941916473,0.0881708388391803,0.0560633610107899,0.100288697657427,Chen2023,NBM2_CD34,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
T_NK,101,0.0660913346569519,0.0768881813791663,0.0342666233188596,0.0249116603744717,0.0176852725703837,0.0126330749266058,0.0324649538908875,0.0746966915341052,0.0403304928563596,0.0815256332707226,0.0573452665463591,0.0317603393818963,0.0165299624958165,0.082760462541431,Chen2023,NBM2_CD34,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
Erythroid,158,0.0595881519051019,0.0816463979549055,0.0350509188000438,0.020555259630776,0.0147057941660282,0.0109987482467477,0.0271091280339724,0.0641680573079897,0.0335243260477295,0.0544271688351626,0.0312239434688693,0.03963160507962,0.0193791742915547,0.0716552023552715,Chen2023,NBM2_CD34,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
B_Plasma,41,0.0923376936089678,0.0868979105926996,0.0420585132970339,0.0210401950815485,0.012424720547132,0.0130221972553174,0.0246942723446527,0.0718748856298853,0.0363397642015005,0.0803151386819334,0.0544352882189299,0.012796715041062,0.0182726984177581,0.0744031404944275,Chen2023,NBM2_CD34,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
unassigned,115,0.105832260251689,0.0803230034425357,0.044684700257588,0.0394873494272665,0.0230233425311358,0.0244359417632767,0.065524177889619,0.0966843437873775,0.0845914534694068,0.154726392966432,0.079884920177274,0.0767577905276184,0.0454852175146413,0.0923589480715162,Chen2023,NBM2_CD34,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
Megakaryocyte,7,0.0888116348218216,0.0914302847713217,0.0478921959414379,0.0351348890047738,0.0473862615372049,0.0195512558180142,0.0498463737048946,0.0662450875312612,0.0339830551727658,0.0632414637880876,0.0443045255237373,0.0618742265721679,0.0605338590004943,0.0730271015158475,Chen2023,NBM2_CD34,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
T_NK,1297,0.069394887306144,0.0774830194389839,0.0381034767357563,0.0244301620045215,0.0160955033483801,0.0129760683565866,0.0344639249120528,0.0831643309112213,0.0524279309468108,0.0993682772484829,0.062847898552143,0.0296245284983282,0.0188427371899801,0.0911383636572484,Chen2023,NBM2_Niche_Immune,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
Stromal,433,0.147673620051353,0.10767867172148,0.0764650286638418,0.090708644978962,0.0779866479766258,0.0881153698806488,0.176991506369398,0.121665354749758,0.0580826210614645,0.184391806872629,0.0952299000076136,0.155025465472675,0.0973087760716058,0.0992828352587158,Chen2023,NBM2_Niche_Immune,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
B_Plasma,390,0.0697625347257492,0.0744089973614746,0.0289951835182118,0.0283869638388634,0.0166060773607943,0.0252931906971096,0.0389817746264692,0.0807731790657836,0.0504267916197176,0.108580697318639,0.0638903868015274,0.0273960998564441,0.0225119759821825,0.0811021472870347,Chen2023,NBM2_Niche_Immune,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
unassigned,121,0.0951956671203468,0.0786129446016301,0.0476820952606035,0.0462114756395922,0.0413810759124965,0.0373627521819653,0.0781119289947118,0.0862989881274009,0.0495202979812744,0.123155702006915,0.0703893154911964,0.0719540075996984,0.0495326039754105,0.0836512302209467,Chen2023,NBM2_Niche_Immune,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
Mono_DC,18,0.0669534748859405,0.0724754405239744,0.0343390716657308,0.0310233299753307,0.00950497790120433,0.0321815226478914,0.0386800841570402,0.0654526418165218,0.0440503552856179,0.0709766384819976,0.0509680294163053,0.0500056249296884,0.0286735491627366,0.080508514945814,Chen2023,NBM2_Niche_Immune,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
Megakaryocyte,8,0.0984507640067911,0.0809551713874262,0.0522287819637711,0.0516436860632034,0.0762553091562525,0.0128681104617853,0.0711548767416935,0.0460048231511254,0.0386818953197571,0.0546121382636656,0.0573400198938992,0.0909621442231973,0.0948266036502895,0.0591912290103609,Chen2023,NBM2_Niche_Immune,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
Erythroid,2,0.0334559517072251,0.0623503560813976,0.0328499349348151,0.0266321405056547,0.0136220697541453,0.00835720560711965,0.0692229367631297,0.042483922829582,0.0125571632725974,0.0271489817792069,0.0133770683339649,0.0522837214534818,0.0515566666160105,0.0415273311897106,Chen2023,NBM2_Niche_Immune,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
HSC_MPP,2,0.10771866943344,0.0660950104832815,0.0412225868001501,0.0477875570879836,0.0169484603446868,0.0342710362476605,0.10426223651304,0.081078956770275,0.0377259735619865,0.0925687745623437,0.0667866616142478,0.0765881051486857,0.0530902846374785,0.0765487674169346,Chen2023,NBM2_Niche_Immune,bin,Healthy,Chen2023:NBM2,Chen 2023 Blood Cancer Discovery
B_Plasma,879,0.0509023526231304,0.0602166433788681,0.0243214376081247,0.0188582700529332,0.0102983181771256,0.014476233731059,0.0248341923675813,0.0572274085373413,0.0279914206316981,0.0648843524889639,0.0423545800406751,0.0190599366654674,0.0150970440947573,0.0633979814016138,Chen2023,NBM3_CD34,bin,Healthy,Chen2023:NBM3,Chen 2023 Blood Cancer Discovery
Mono_DC,2974,0.0606225003711768,0.0629274006961522,0.0295188517340959,0.0320017667529695,0.0133316920567431,0.0206370518700618,0.0462146426586689,0.069633321464362,0.0530889604631109,0.0934127214950676,0.0514633053747186,0.0613426101928263,0.0355780104692744,0.0742797786845288,Chen2023,NBM3_CD34,bin,Healthy,Chen2023:NBM3,Chen 2023 Blood Cancer Discovery
